Word,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
cut,0.0004912796651794581,0.0002852779585263158,0.00036453638036183095,0.0007874778530175161,0.0003868695246994303
cylinder,0.0004912966512376426,0.0009565613158387617,0.0003645459652895277,0.0003171740737861285,0.0003868788256525362
dam,0.0004912775014393938,0.0002852777776949566,0.0003645408601406669,0.0003173172802180608,0.0008533394642990454
darkness,0.0018801461779526297,0.0002852871353623411,0.00036454989273888925,0.0018604714148601682,0.00038688199941963
dart,0.0004913184984030671,0.0002861180737065551,0.0003645518918551538,0.0003171750046497823,0.000826818140856086
dawn,0.000491281548092038,0.0002858792435860191,0.0009827375464380238,0.00031716355435037086,0.00038686786653553635
day,0.0012261987941747856,0.0002853147844473359,0.001046402216657294,0.0008043360402321874,0.0003869420551613658
daylighting,0.0004912887937919286,0.00028528021226782594,0.001292952877322068,0.00031716733365961495,0.0003868739939099045
daytime,0.0004912594058327756,0.0002852710176969585,0.0017924175616113494,0.0003171549263323259,0.0003868555299038756
decapods,0.0004912698099134892,0.00028527474363415097,0.0003645305489213921,0.0003171588352246167,0.0010309580302706005
deck,0.0004913097953536074,0.0007601067651624515,0.000369193018769166,0.00031717352018261163,0.0003868908805786831
deer,0.006494025250422184,0.0002908758379964204,0.00036677814211879444,0.00031716900801531466,0.0003868766008254359
degu,0.0004912784671835506,0.00028528423110196565,0.0010175791653460112,0.0003171627771673391,0.00038687269296638595
denim,0.0004913195325363947,0.0002891264539864921,0.0003645622091470721,0.00031718100253316734,0.0008579491634763541
desert,0.0010498110386166482,0.0002881924080094824,0.0009466551315648699,0.0054281525623715784,0.00038693284978071415
design,0.0019251253224777073,0.004728239016598299,0.0014308025356731865,0.001288764656461531,0.0032792823303258944
device,0.0004913118396301489,0.0011177593162788155,0.00036453771325788197,0.0003171658872933868,0.00038686971196337706
dirt,0.000491334861462417,0.0006633092854200531,0.00036456605287890436,0.0003248722105199747,0.0003869116681694684
disco,0.0004912829175478292,0.00028527775756892156,0.0003645379634978653,0.0008092278858028293,0.0003868700465277966
dish,0.0004912835210108311,0.0002852800857699351,0.0003645397372675966,0.0007536200593705443,0.00038687129047983615
display,0.0017991332418310902,0.0005398270687882658,0.0003645963720216002,0.00031721393455335164,0.00038693557011763803
district,0.0004912723595407697,0.0002852752213567227,0.00036453357899164933,0.0008228015064331107,0.00038686863333271473
divemaster,0.0004912947260668555,0.00028528239449845586,0.00036454537023190863,0.0011854213257667845,0.0003947180334210394
diving,0.0004913053920011956,0.00028528693419005994,0.0003645531727417207,0.0037462802037276787,0.00040502327283898563
document,0.0004912863463041913,0.00028527937410686803,0.00116357259286769,0.0003171664352489962,0.0003868898668546574
dog,0.000495251353880524,0.0054115858235998645,0.0003645623855423129,0.0003178863728595493,0.0005787255961980027
doll,0.0004913081037521147,0.00028529501306795587,0.001155144202405946,0.0003171754745990147,0.00038688600085494087
dolphin,0.0004912876889059441,0.0002852799554765139,0.0038609551342510266,0.00031716649494345993,0.0003963815477759207
dolphins,0.0004913208448261208,0.0002852907242314581,0.0012926522934746422,0.00031718027908457774,0.0004054967993667301
dome,0.0004913455521843975,0.00028540555007624526,0.0011089125780575065,0.0003210971943274636,0.0013004332070672125
domestic,0.0004912681921871117,0.001784855883442624,0.0003645318100653835,0.00031715876882603035,0.0003868612330653919
door,0.0004913590211890098,0.0012618577260746877,0.0013421553730654837,0.0003242270855890471,0.00038691053812906157
doves,0.000491464329346878,0.0010347237239330654,0.00039701253152763904,0.0003172315124624815,0.00038697172526243226
dragonfly,0.0004912960911381671,0.0008560635810349666,0.0003645477924193202,0.0003171657338957468,0.00038687703512876105
drama,0.0004912831297312569,0.0002852770621290256,0.0011095044113008223,0.0003171895559949876,0.0003868689629560758
dress,0.0018331182867709747,0.0002853063225888418,0.00036458796857217134,0.0012569021874632314,0.0007797387274199627
drill,0.0004914077992487526,0.0003104545422595395,0.001276836990525258,0.00031721405674724505,0.0003869432990268977
drinking,0.001288511543231044,0.0002858998670113185,0.00036453442585215905,0.00031716135682586865,0.00038686633106510104
driving,0.000491302099727935,0.0006445590376944137,0.0003645484242171076,0.0003171950863475763,0.0003868798776967069
dromedary,0.000491289418350276,0.000285570223494569,0.0022204448296591337,0.00032264318687967233,0.00038686947118725764
duck,0.0004912849098012416,0.00028528001541981913,0.0009374688632578482,0.000317166550342413,0.0003868703379467244
ducks,0.0004912849098010569,0.00028528001541976736,0.0009374688632583521,0.0003171665503422311,0.00038687033794662727
dugong,0.0004912686777526043,0.00028527410073821147,0.0003645303301213417,0.000317158293616914,0.001153982443752539
dusk,0.0008634625589081623,0.0015959623863150464,0.006971347443371787,0.0003205915403299449,0.0003873378978083199
eagle,0.001209192624272857,0.00028527252593454016,0.0003645321392170202,0.0003171576926044844,0.0003868599530553538
earless,0.0004912796730761435,0.00028528371238525197,0.0009398950060547548,0.0003171635886676366,0.0003868683422414466
earth,0.0004912847837329695,0.0002852767930499705,0.0003645349289023279,0.0008525639868943657,0.000386864956631338
east,0.0004912639289018823,0.002205009297512977,0.0003645267433421065,0.00031715619934373994,0.0003868574738171661
eating,0.0016138082877511326,0.00029327719328693533,0.0003645501902568793,0.0003171737693283277,0.00038688413172990443
echinoderm,0.00049147120219673,0.00048170862423001465,0.00036464486298315294,0.00031724471647297,0.0006871113288194332
eclipse,0.001317780350961287,0.0002852763508504124,0.00036452580593489145,0.00031719301236099657,0.0003868538163610132
ecoregion,0.0004915597748164293,0.0042088810349324495,0.0014836988917997281,0.003234839921409683,0.0021033262909456677
effect,0.000577097660692536,0.00028529983904093616,0.0003645740511697576,0.0012343779106685465,0.00038691094208805445
elbow,0.0004912736624135814,0.0002852750190214915,0.0009688008699459853,0.0003171608895661298,0.0003868661161891606
electrical,0.0004914060322901588,0.00028531898399806343,0.00036708138843104645,0.0009171187385304639,0.00038844748427038214
electricity,0.0004916468626507534,0.00028527012190146056,0.00036464067592198966,0.0026951889161722278,0.0003868556953215203
electronic,0.0004913739674813239,0.0005625722611263778,0.0003645613265040566,0.0003171848565307589,0.0003868961811822709
elephant,0.016810034262954677,0.0002873024734890421,0.0003666697492456593,0.0003172350354676409,0.0003875169291241689
eleuths,0.000491290562434827,0.0002852812403011022,0.0003645423708598883,0.00031716862718785503,0.0008683944865558264
elk,0.001362814326711625,0.000285275937122804,0.00036734574395520206,0.00031715949588043363,0.0003868618306473005
endurance,0.0004912798223951513,0.0002852805235155725,0.00036454093518304087,0.0008817955903818884,0.0003868681811780785
engine,0.0004912766126820102,0.00028527787632605346,0.00036453324323369404,0.00130769226884246,0.00038686475916452465
engineering,0.0004913033065470027,0.0027360440434004824,0.0003645494220090493,0.005647177625897056,0.0003868832778697686
entertainment,0.0011048073771219393,0.0002852843398811203,0.0003645487785233354,0.0024684416819888066,0.00038688345026116166
environment,0.000496860987987013,0.0007244790437585489,0.00036459217567519174,0.003078710337582859,0.0036326263600236454
equipment,0.0010245801142739943,0.0015280717210857618,0.00036459119932741866,0.004795246187711641,0.00039232629626525487
erosion,0.0004916378131570406,0.0002863894377954318,0.0003670930944355627,0.004342251234147155,0.0003868649241929123
eruptions,0.0004913196686609159,0.00028558211415815796,0.00036455911961984927,0.0003260850288623678,0.0008765794983359275
evening,0.0004919315354623844,0.00028580722938382255,0.010695602848927056,0.000328359731130767,0.00041086597429000203
event,0.0022997019580262316,0.0002853033279129074,0.0007886790150388747,0.003463950153007462,0.0003869142159583162
exercise,0.0004912828794251689,0.0002852765206720267,0.0003645366670943516,0.0008112180506856865,0.00038686746802020635
exhibition,0.000491304198669527,0.001550096910699908,0.00036455180205767864,0.0003171746268861979,0.0003868835715855294
expression,0.0004914140552035273,0.0032939537202181083,0.00037470281071065934,0.001153407699263179,0.0016641824775345184
exterior,0.0004912756963774879,0.0013397075944275136,0.0003645333281727576,0.00031716550585401666,0.0003868638874234749
extinct,0.0004912925951038748,0.0002852821207121297,0.0003645452209926669,0.0003193503916270302,0.0009085520499440562
extreme,0.0004912838123451693,0.001184371845702181,0.0003645405878088992,0.0003207235073673147,0.00038687436295095775
eye,0.0004913479661209206,0.0002852987828010401,0.0010339309686962165,0.00031719844655351366,0.0011586508710861097
eyewear,0.0004912776752090981,0.0002852810160957982,0.0010001444470533877,0.00031715883151602493,0.0003868628977931824
facade,0.0004913439985086651,0.0002852991804081329,0.0009251987404039646,0.0003413498034597065,0.00038690680285101284
face,0.0004912920098736264,0.00028528115198820145,0.00036454362729480334,0.001012061286863565,0.0003868752132688151
facial,0.0004913912170073278,0.003139136221795386,0.0003708097206789643,0.002378696416354555,0.0015953579112841585
factory,0.0004913346220641136,0.002786728826393955,0.000364567098970465,0.0007651112350354497,0.0003869033063379138
falcon,0.0018434597589459165,0.00028529062701746085,0.0009754486046371458,0.00031717838575211855,0.00038689090728523157
falconiformes,0.00172073876501455,0.00028528747534782323,0.0015340516925566568,0.0003171739945606059,0.0003868849521807238
family,0.0011563035486991285,0.0007737704355369041,0.0008018323545198521,0.0003172349581129887,0.0003869549666681911
farm,0.004020704244094541,0.0002852750294786819,0.00036451812950911706,0.00031715004877929504,0.00038684683069054607
farmworker,0.0031794433746520014,0.00028585767203391515,0.00040122652441196093,0.0008264804145820552,0.00038693695411273147
fashion,0.0004912583092725303,0.0002852695803668231,0.0003645260478716081,0.00031715322187303023,0.0030341537721363426
fault,0.000491256796704079,0.00028562489435642583,0.0003645239987505554,0.002885971301396871,0.00038685422550223283
feather,0.0024288097563205345,0.00028673014030708476,0.0040396708756977005,0.0003171922558568096,0.001549117255428849
feathered,0.0004912781108693478,0.0002852766854891273,0.0010778036312895955,0.00031716564558255785,0.00038686718363053807
fedora,0.0004912615646089027,0.00028553874798150513,0.0003645263153224069,0.0003171582916574257,0.003152868641367677
felidae,0.0004915406304826734,0.011196097325208421,0.00036453048308923285,0.0003173484056629913,0.00038940050786765785
felinae,0.0004923405388512041,0.0041793592787596,0.00036452808116889553,0.00031744307794682856,0.00038685798844617034
fell,0.0004912766863149603,0.002218273650855483,0.00036453622770177323,0.0003199212109940757,0.0003880274850693646
fen,0.00049130477550799,0.0002859531245409312,0.00036454448446919855,0.0010488005726432196,0.00038687702073978114
fence,0.001374738696267585,0.0007821668644802215,0.0003646045382561062,0.0003278218913993113,0.0003869307449863979
fencing,0.0004912872618016175,0.0008150661976877416,0.0003645392729004106,0.0003171655412386026,0.00038687145571794434
fender,0.0004913062178990567,0.0006337943930939112,0.0003645523431944471,0.0003171807904211935,0.00038688494627709747
festival,0.0004912819889400722,0.0002852784420472462,0.00036453698038330405,0.0008500906144195137,0.00038687467526503063
field,0.004620144173856325,0.0002855841532283328,0.00036454719051692814,0.0033902865338465275,0.0003912090852777242
fin,0.0004912732609923485,0.00028528504192246813,0.0003710855422187601,0.00031729483296738943,0.007223937468570522
finger,0.0004913522427422775,0.0008421997739829775,0.0009611145504638149,0.00031718967274551815,0.00038690854279901254
fire,0.0004931677546478631,0.0002852734924965119,0.00036452856736772277,0.002858305007309621,0.0003885118075457554
firefly,0.001958360837973105,0.0002852756669210493,0.00036453430736305874,0.0003171633162438598,0.00038686882853161166
fish,0.0004936076728332803,0.00028528767396228296,0.0003679031476951904,0.0003190571703637778,0.00862173216943415
fisherman,0.0005032235542274877,0.0007436855580844737,0.00036459280490610917,0.00031757201290865875,0.0019352937224031356
fishes,0.0004912717897755036,0.0002852744757856967,0.00036453212157373614,0.0003171601400082912,0.0019598598051674223
fishing,0.0024430631463550727,0.0007871954011996868,0.00036463241469322826,0.00031825856628006714,0.0024245006435037503
fissure,0.0004912898998738559,0.00028533679695811557,0.0003645425429647227,0.0003251210824443462,0.0018396496970990216
fitness,0.000491265853411063,0.00028527329854318096,0.00036453011412649624,0.0013111098446141045,0.00038685866882134766
fixedwing,0.000491305348076901,0.0002852861390339714,0.00036455095816481474,0.0006475271521304234,0.00038688418133804825
fixture,0.0004912816868636158,0.0002852761555638618,0.00036453627569539544,0.0009439893735894967,0.0003868663333987931
flag,0.0004913336820157479,0.0011371929639863903,0.000364566390316053,0.0003171899382400919,0.0003869018375611227
flame,0.0004928249666964403,0.00028527277294384016,0.00036452703318029555,0.0032445460926129586,0.0003882144241365442
flamingo,0.0004912790760523334,0.00028527642987613664,0.0009837030525466234,0.00031716061342570106,0.0003868665878202113
flare,0.0038019702039804237,0.0002852968029702897,0.0003645688102541476,0.0007592444893259122,0.00038690425881778343
flesh,0.0004914456162247199,0.00028533475295080396,0.0009728557098911165,0.0007624151653791973,0.0030312038920169903
flight,0.0014432992654721478,0.00028669556195957984,0.00036461526968299717,0.00031721519410275116,0.00038694821570824616
flightless,0.0004912646418322079,0.0002852722288720221,0.0018535961266242735,0.0003171565936927041,0.0003868578748439968
flood,0.0004912820514230477,0.0002852785439392699,0.0011752953895126515,0.0003171671338238601,0.0003868691413023453
floodplain,0.0004912738219431832,0.0002852759324731742,0.00036453365113759794,0.000822145267458125,0.0003869864596149306
floor,0.0004913524268104508,0.000285824157587461,0.0008982409439868967,0.0003171977439831087,0.0009506312611639392
flooring,0.0004913338473128427,0.00028567884251069693,0.00089597226173775,0.00031718923069924026,0.0015181256635105527
floral,0.0004912671263384671,0.00028527320035124314,0.00036452889604787834,0.0011984761089686552,0.000386861665874112
floristry,0.0004912671263384671,0.00028527320035124314,0.00036452889604787834,0.0011984761089686552,0.000386861665874112
flower,0.0004913184324836664,0.0002852898004255005,0.0009675448650002829,0.0024738761912190084,0.0003868917228668872
flowering,0.0004912680175594124,0.0002852716586605275,0.0003645290288417006,0.0014169346908007772,0.00038685855603616423
flowerpot,0.0004912796651794581,0.0002852779585263158,0.00036453638036183095,0.0007874778530175161,0.0003868695246994303
flowers,0.0004912796651794581,0.0002852779585263158,0.00036453638036183095,0.0007874778530175161,0.0003868695246994303
fluid,0.0004914131398076647,0.0002853257475585037,0.0005213124454755764,0.0003212584203064181,0.005498819539814567
fluvial,0.0004912679641930992,0.00028667135395357685,0.0003645307875763799,0.003213360298483659,0.00039104881976691853
fly,0.000491254511743933,0.0002852696664806933,0.0003645226601649354,0.00031737764107988165,0.002585502826989941
fog,0.0004912920062070211,0.0008087388902408781,0.0003657399690257201,0.0003171702400849776,0.0003868757452669056
font,0.0004913689106450783,0.0002853072234272291,0.0010386196009390444,0.0003173702087634404,0.0034236167849958856
food,0.0004913435190851183,0.0010297965629658833,0.0003645758017789898,0.0007258566881645997,0.0003869097515493657
foods,0.0004947689710459156,0.0006395378575754334,0.0007503953041460385,0.0007086799433564042,0.0003869884535131729
foot,0.0004915076249120707,0.0002921015446193388,0.0003646624122395688,0.0010893805585115864,0.002334345192512991
football,0.0004912971157109584,0.000285282944263465,0.00036454873419126005,0.0010071233614406846,0.0003868801549545766
forest,0.0004925243047776373,0.0002931490469282895,0.0014140200958492146,0.0032132037674174625,0.011878702470824657
forests,0.0004912637921753103,0.00028832890122047934,0.0003645294263049665,0.0003180313246201112,0.0030439790005722654
formal,0.0004913471808808854,0.0002852972347243992,0.0009140034388117656,0.0003171958530220254,0.0008348878589550261
formation,0.0004914619129426824,0.001087562790312275,0.00036582653036968207,0.008172135046688268,0.0003871348460966577
fossil,0.0004912788496291939,0.0002852772344340924,0.0003645357380451083,0.00031716371245114005,0.0026410118179252804
foundation,0.0004913548650765991,0.0013249045414898953,0.00036457813383640556,0.00031719681903851816,0.0003869149952666639
foundry,0.0004912792898914633,0.0002852815569522892,0.0003645363376109879,0.000880666044330184,0.000386868091546076
fowl,0.0004913967302054608,0.00028751432092492883,0.00038227336099495727,0.0003172060958976897,0.0017351504801860157
fox,0.0035032323408000607,0.00030027053069381723,0.0003646002983441168,0.00031720751335152764,0.0011231231466552684
frame,0.0009669086456375086,0.00048717284708616794,0.0011151184853165975,0.00031726369410478556,0.0003870108668037811
freezing,0.0004968164133077051,0.0003049363872001121,0.007933965635245333,0.00031717640040518277,0.0003868833297301119
french,0.0004915312675056313,0.00031520782382658596,0.0003646205648044259,0.0003172172076284088,0.001024842133890535
freshwater,0.00049130477550799,0.0002859531245409312,0.00036454448446919855,0.0010488005726432196,0.00038687702073978114
frog,0.0004912592410412186,0.00028545283109327407,0.0003645238026418615,0.00031715387642741315,0.0038616355037859804
frogs,0.000491290562434827,0.0002852812403011022,0.0003645423708598883,0.00031716862718785503,0.0008683944865558264
frost,0.000491278336612781,0.0002852771061869234,0.0011248218724359568,0.0003171633058482649,0.000386867855682328
fruit,0.0004912947898294784,0.0002852771653738464,0.0003651090514283503,0.001323229746207063,0.0003868704897074939
fullsize,0.0004913207189399131,0.0005767330909406525,0.0003645595672930372,0.0003171859737106779,0.00038689364048745086
fun,0.001122327486160085,0.00028721459893266496,0.002014467437011873,0.004818650140536088,0.001607691330493477
fungus,0.000491265732346894,0.00028527259488840377,0.00036452862538824865,0.0003171581893243576,0.0025518371663295586
fur,0.0004939971384458347,0.01422201906079162,0.00036666933187538467,0.000318349222868094,0.0003891725941634518
furniture,0.0004913331020497248,0.0002858425244853136,0.002207134074355616,0.0003171884675066479,0.0008967627815961947
gadget,0.0029711021822409257,0.000531675268834593,0.0003646256641892524,0.00031723404596252665,0.0003869682794728811
galaxy,0.0013510676110452464,0.00028527470695834334,0.0003645291365891967,0.00031940250438023125,0.00038686145491087547
garden,0.0004912582098327423,0.000285270124934249,0.0003646415850466693,0.002062276186617681,0.00038685498051252106
gardening,0.0004912878158293641,0.0002852798155737538,0.0003645393907618244,0.0007855377008853758,0.000386875166030609
garment,0.0012269064386389802,0.0002853144699041958,0.00036460081107272366,0.0008048697397127577,0.0008133008900980808
gemstone,0.0004912710585385732,0.00028527440740679923,0.00036453344812760913,0.00031715992451206176,0.0010512917964832591
general,0.000491305348076901,0.0002852861390339714,0.00036455095816481474,0.0006475271521304234,0.00038688418133804825
geological,0.0004917145971210277,0.00343353478703121,0.00037055558341238633,0.011506587402130791,0.0003895756391377666
geology,0.0004914403671008549,0.0002854134541988042,0.0003654190810381548,0.007013495548694775,0.0003868533795909107
geraniums,0.0004912796651794581,0.0002852779585263158,0.00036453638036183095,0.0007874778530175161,0.0003868695246994303
gesneriaceae,0.0004912690826841565,0.00028527429873750876,0.0003645302845208966,0.0003171595612592015,0.0009707030338688322
giant,0.0004912866570830634,0.004837762859043899,0.00036454024558303574,0.0003183079442823981,0.0003942066229818186
giraffe,0.0004913003433992764,0.0010747692161395047,0.00036454593663034986,0.00031717056675741934,0.00038687893042863855
giraffids,0.0004913003433992764,0.0010747692161395047,0.00036454593663034986,0.00031717056675741934,0.00038687893042863855
glacial,0.0004913541709084474,0.0036729184480109797,0.0038970893602269948,0.001143234531239368,0.00038990333770263103
glacier,0.0004913218567077546,0.0008456902702239812,0.00404256453611735,0.0003188366022369502,0.0003868947691693467
glasses,0.0004912776752090981,0.0002852810160957982,0.0010001444470533877,0.00031715883151602493,0.0003868628977931824
glove,0.0018489979795325044,0.00028530603950067783,0.00036458484805636964,0.0011543221835203146,0.0003869215942289603
goat,0.0004912743191181408,0.0002855305777740266,0.001420590335123679,0.0003171582550306632,0.0003868610322499698
goats,0.0004912953776736405,0.00028563080449823045,0.0008921575449096308,0.0003171660773787305,0.00038687266080342524
goggles,0.0004913043676893461,0.0002852840788911355,0.00036454936300725423,0.0012111797427967167,0.00038688002172363806
golden,0.0013029992739843031,0.00028914371706969573,0.0003645448652172295,0.00031716894154571964,0.0003868766758755502
gondola,0.0004913539544438614,0.0003071415505361074,0.0003645799046304735,0.0003171964053395618,0.0009695124955978795
goose,0.0004912849098012324,0.0002852800154198165,0.0009374688632578734,0.0003171665503424039,0.00038687033794671953
gown,0.0004912796008823547,0.0002852760723382097,0.0003645355504623823,0.0003171638241074601,0.000864481123205877
graduation,0.0012739847286338554,0.0002852701939588673,0.0003645269099309819,0.00031715814171460105,0.00038685716036261343
graffiti,0.0004912777806068286,0.00028527687995908346,0.00036453573554526145,0.0003171703190824635,0.000939383424162579
grandparent,0.0004912997022464443,0.0002852823087572153,0.0014492331373536628,0.0003171832530141214,0.00038687875791648034
graphic,0.0018014412722676973,0.003909348500133435,0.00036458922524708695,0.00031808560258967885,0.0019118911549022856
graphics,0.001229537033502011,0.0010034194304983546,0.0009400811441823218,0.0003172412000903135,0.002073987711189901
grass,0.0004961002875736683,0.00030572784180664495,0.0010469319669896525,0.00031723929112530076,0.00038694117684106
grasses,0.0004912709919441014,0.0002859751993195424,0.0003645298759925662,0.001785546332935645,0.00038686117945020454
grasshopper,0.0004912874804273358,0.000856668933441245,0.0003645391774914904,0.00031716654223552825,0.00038687679292639986
grassland,0.0011946876254704624,0.003014814538644482,0.0003661625496063145,0.00160992072388645,0.0003886994860873447
gray,0.000491283058339522,0.00028538098914000445,0.00037053256229967196,0.00031716617424108555,0.0014705052210237267
greater,0.0004912790760523334,0.00028527642987613664,0.0009837030525466234,0.00031716061342570106,0.0003868665878202113
greek,0.0009514866181214767,0.0002852751823478265,0.00036453526436009705,0.00031717799348910465,0.00038686563690801436
green,0.0016558445393928195,0.0007315450312354098,0.00037706100914120124,0.0011128942233887484,0.001656340134743339
greenhouse,0.0004912878158293641,0.0002852798155737538,0.0003645393907618244,0.0007855377008853758,0.000386875166030609
grey,0.0013402725303454598,0.0007936891850968548,0.0009992405599273146,0.0003172226351529058,0.0003869680884346181
grizzly,0.0004913213635229486,0.0006736472245851807,0.00036456090936726865,0.0003171844124659983,0.00038689566847386486
groundcover,0.002300945115048872,0.00028627444912121487,0.00036452581202004207,0.000317153922580832,0.0003868536413467342
group,0.0004912935773423335,0.0006812450015047766,0.0003645479356576487,0.00031717963647835733,0.00038687857492255553
grove,0.0004912810964384659,0.00028527777481018906,0.00036454215585927924,0.0007733985139029545,0.0003868809056312226
guru,0.0014432638949626769,0.0002852978576461713,0.00036457229837949713,0.0008583063002213645,0.00038690533443083594
hair,0.001082437243745998,0.0002856721299687908,0.0009368547605470523,0.002256743750134701,0.00038693450886018686
halter,0.0004912686691094867,0.000285274077451403,0.0017349058821269031,0.0003171601919728227,0.0003868616992422484
handlebar,0.0004913740708726821,0.0005155691913665709,0.0003645936194796045,0.0003172117495528099,0.000386933956120608
handrail,0.0014350680874798218,0.00028528573213831414,0.00036456280451983223,0.00032624546722708164,0.00038688456139771016
happiness,0.0031115488633305,0.001045648969516841,0.006077453861808148,0.0025996702673057267,0.0015243867236861186
hard,0.0012208016921407088,0.00028528876713820775,0.00036455199587499853,0.0012511619662160915,0.00038689175171951047
hardware,0.0004913739674813239,0.0005625722611263778,0.0003645613265040566,0.0003171848565307589,0.0003868961811822709
hardwood,0.0004914020766065499,0.0002853204515327715,0.0009491293105611387,0.0007250668687152077,0.0007750332087640268
hat,0.002489085483692318,0.0002911852264647667,0.0009593133581904597,0.002185708797492958,0.007240630702074963
haute,0.0004912796008823547,0.0002852760723382097,0.0003645355504623823,0.0003171638241074601,0.000864481123205877
hawk,0.001209192624272857,0.00028527252593454016,0.0003645321392170202,0.0003171576926044844,0.0003868599530553538
hawksbill,0.0004913913562511837,0.00028531314792693224,0.0005751632994454097,0.000317209976118709,0.0003928855950290025
hazard,0.0004912925951038748,0.0002852821207121297,0.0003645452209926669,0.0003193503916270302,0.0009085520499440562
haze,0.0014413340343279095,0.0002852711571836118,0.0003645251652078517,0.0003171593519099505,0.0003868541336051398
hazmat,0.0004913065841248337,0.0009287035743664933,0.00036455251438250423,0.00031718144075074253,0.00038688462804970306
head,0.0004912714889333886,0.00028527394906325805,0.0015384487392650777,0.0003171579875607192,0.00038685949188791595
headgear,0.002404859615208282,0.0002858569286844572,0.0003660170183284778,0.003761252319853704,0.002090578499865463
headpiece,0.0004912827339992838,0.0002852776443826159,0.0003645383058553926,0.0016571197500991428,0.0003868703584985655
health,0.0004913071718034017,0.0021016553360369687,0.00036455335304330633,0.00031717580671042453,0.0003868853802459221
heart,0.0004912794798797386,0.000285276437743796,0.001126148041775672,0.00031716714110128396,0.00038686740245454977
heat,0.0004921890387417026,0.00028527286502611935,0.0003646978831472733,0.004673243212980036,0.00038766428141546354
helicopter,0.0004912652503504597,0.00028527260073039944,0.00036452730826041634,0.003069376180644686,0.00038685785317898563
helmet,0.0011955235761186107,0.0008874006343113904,0.0003645960523657835,0.0008811084742928783,0.0003869387228048008
herb,0.0004912796651794581,0.0002852779585263158,0.00036453638036183095,0.0007874778530175161,0.0003868695246994303
herbaceous,0.000491284373571544,0.00028527765077705606,0.0003645360914611553,0.0008976636044327902,0.00038686822446568926
herd,0.0034676787655336804,0.0009634885707924261,0.0012367578812132471,0.00031720580367804575,0.0003869253842887116
herding,0.0004912975559649695,0.0007446170720189014,0.0003645422479584061,0.00031716629026145546,0.0003868723934610657
heritage,0.0009225019980629506,0.00028529744187697306,0.0003645715596540799,0.0007596998701484691,0.00038690611756268345
highland,0.0004912660272913371,0.007522709696305261,0.000364529874456399,0.00031878239693248383,0.0003881788507187324
highrise,0.0004912523759648609,0.00028526816786457086,0.0041609619243158395,0.00031715203862020715,0.00038685132954283086
hiking,0.0004913563364379239,0.0005774265583465307,0.0003645815731827797,0.0010699111313245302,0.00038691701842383507
hill,0.001246727687801374,0.009912032487849371,0.00037242724445367414,0.0003227438406536507,0.00038711748707417063
hinterland,0.0014350680874798218,0.00028528573213831414,0.00036456280451983223,0.00032624546722708164,0.00038688456139771016
hip,0.0004912846585540701,0.00028527827522059135,0.0003645462365286561,0.00031716556438499393,0.0012221533954587793
historic,0.0004912554357153102,0.0002852690912969178,0.0003645229735545932,0.0021091347066160096,0.00038685319742067577
history,0.001249576572006713,0.0002852842357097114,0.0003645498328749438,0.0024226953176598805,0.00038688225350158356
holiday,0.0004913310067404434,0.0002852938947725565,0.00036456611574807045,0.0015345439336667422,0.0010854479753952262
home,0.0004912821278633949,0.0002852777492032925,0.0011510107188652432,0.0003171641791101273,0.00038686937077060007
honey,0.0004912534009121224,0.0002852698792660994,0.00036452197980521643,0.0003171523685283927,0.0016458553282747426
hood,0.0004912884997426393,0.0002852792924685677,0.0003645404183685719,0.00031716636346134383,0.0013409367845550327
horizon,0.0006317720479014043,0.0012391225051235546,0.0022570098748570253,0.0011461079852674318,0.00038696129523937934
horn,0.0011218886763020924,0.0011377648479687678,0.0008477001696387659,0.0003172238151826103,0.0003869561500620913
hornbill,0.001461617676091721,0.0002852728143848716,0.0003645246095792361,0.00031715552585791733,0.0003868593941764793
horse,0.0004912571947970833,0.00028541745223705655,0.0050051999464278355,0.0003171547176722051,0.0003868542544595998
hospital,0.000491388075578643,0.0007585121643094476,0.0015074342430666816,0.00031721248801566893,0.0003869353208942722
hotel,0.0011820111388303252,0.0003083514806252543,0.0003646076601407292,0.0003172174037049865,0.0009283434706263905
hound,0.0013029992739843031,0.00028914371706969573,0.0003645448652172295,0.00031716894154571964,0.0003868766758755502
house,0.0004912920062070211,0.0008087388902408781,0.0003657399690257201,0.0003171702400849776,0.0003868757452669056
houseplant,0.0004913520409877929,0.0002858245884205496,0.00036458648317809825,0.0007585510808679151,0.000950981819148381
hug,0.0004912736624135814,0.0002852750190214915,0.0009688008699459853,0.0003171608895661298,0.0003868661161891606
human,0.0012466423081242096,0.00028533752067791033,0.003072012469829664,0.0006479806073773975,0.001020333650275132
humpback,0.0004912618409649458,0.00028532578629996016,0.0003645301574485363,0.00031807408262136597,0.0020540251663283514
hut,0.0004914960587287472,0.0013661801948707684,0.0004174545866806012,0.0007639824308097209,0.0003869999948133895
hyena,0.0004912723794326344,0.0013154681513390795,0.0003645302451546382,0.0003171584419507652,0.0003868610628117119
hymenopterans,0.0004913108943710957,0.0012637442981189345,0.0003645551426965521,0.0003171747629219807,0.002710485643649456
ice,0.0004912596359173451,0.00028601436640171167,0.021538587476095414,0.00031781404064269605,0.0003877465813736663
iceberg,0.0004912762583991344,0.0002852765313745011,0.00132401012254404,0.00031716274797067445,0.00038716875782202905
